# European Alps Paleoflood Data during the Holocene
#-----------------------------------------------------------------------
#               World Data Service for Paleoclimatology, Boulder
#                                   and
#                      NOAA Paleoclimatology Program
#-----------------------------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, online resource and date accessed when using this data.
# If there is no publication information, please cite Investigator, title, online resource and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncdc.noaa.gov/access/paleo-search/study/34712
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-recon-34712.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Climate Reconstructions
#
# Dataset_DOI:
#
# Science_Keywords: Streamflow Reconstruction, Little Ice Age (LIA), Medieval Climate Anomaly (MCA), decadal resolution
#---------------------------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/reconstructions/europe/wilhelm2021/wilhelm2021-PaleofloodCounts.txt
#   Data_Download_Description: NOAA Template File; Paleoflood Count Data
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/reconstructions/europe/wilhelm2021/wilhelm2021-RecordsUsed_Metadata.txt
#   Data_Download_Description: NOAA Template File; Metadata for Records Used in Synthesis Collection
#
#---------------------------------------
# Contribution_Date
#    Date: 2021-11-08
#---------------------------------------
# File_Last_Modified_Date
#    Date: 2021-11-08
#---------------------------------------
# Title
#    Study_Name: European Alps Paleoflood Data during the Holocene
#---------------------------------------
# Investigators
#      Investigators: Wilhelm, B.; Rapuc, W.; Amann, B.; Anselmetti, F.S.; Arnaud, F.; Blanchet, J.; Brauer, A.; Czymzik, M.; Giguet-Covex, C.; Gilli, A.; Glur, L.; Grosjean, M.; Irmler, R.; Nicolle, M.; Sabatier, P.; Swierczynski, T.; Wirth, S.B.
#---------------------------------------
# Description_Notes_and_Keywords
#        Description: Synthesis of paleoflood records from lake sediment sequences of the European Alps covering the last centuries to the Holocene
#         Provided Keywords: Paleoflood, lake sediments European Alps, MCA, LIA, Holocene
#---------------------------------------
# Publication
# Authors: Wilhelm, B.; Rapuc, W.; Amann, B.; Anselmetti, F.S.; Arnaud, F.; Blanchet, J.; Brauer, A.; Czymzik, M.; Giguet-Covex, C.; Gilli, A.; Glur, L.; Grosjean, M.; Irmler, R.; Nicolle, M.; Sabatier, P.; Swierczynski, T.; Wirth, S.B.
# Published_Date_or_Year: 
# Published_Title: 
# Journal_Name: Nature Geoscience
# Volume: To be published
# Edition: 
# Issue: 
# Pages: 
# Report Number: 
# DOI: 
# Online_Resource: 
# Full_Citation: 
# Abstract: 
#---------------------------------------
# Funding_Agency
#    Funding_Agency_Name: 
#    Grant: 
#---------------------------------------
# Site Information
# Site_Name: Central European Alps
# Location: Europe
# Northernmost_Latitude: 48
# Southernmost_Latitude: 44
# Easternmost_Longitude: 13.5
# Westernmost_Longitude: 5.5
# Elevation_m: 
#---------------------------------------
# Data_Collection
#   Collection_Name: Paleoflood_counts_Eu_Alps_2021 Wilhelm2021
#   First_Year: 9000
#   Last_Year: -50
#   Time_Unit: cal yr BP
#   Parameter_Keywords: streamflow
#   Core_Length_m: 
#   Notes: paleoflood occurrences
#---------------------------------------
# Variables
# PaST_Thesaurus_Download_Resource: https://www.ncdc.noaa.gov/paleo/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by "##" in columns one and two.
# Variables list, one per line, shortname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data)
## Year	age,,,calendar year before present,,climate reconstructions,,,N,
## BLB	societal event,sediment,,count,,paleolimnology; climate reconstructions,,,N,paleoflood occurrence; lake sediments
## INF	societal event,sediment,,count,,paleolimnology; climate reconstructions,,,N,paleoflood occurrence; lake sediments
## LDB	societal event,sediment,,count,,paleolimnology; climate reconstructions,,,N,paleoflood occurrence; lake sediments
## ANT	societal event,sediment,,count,,paleolimnology; climate reconstructions,,,N,paleoflood occurrence; lake sediments
## BAR	societal event,sediment,,count,,paleolimnology; climate reconstructions,,,N,paleoflood occurrence; lake sediments
## FOR	societal event,sediment,,count,,paleolimnology; climate reconstructions,,,N,paleoflood occurrence; lake sediments
## ALO	societal event,sediment,,count,,paleolimnology; climate reconstructions,,,N,paleoflood occurrence; lake sediments
## SAV	societal event,sediment,,count,,paleolimnology; climate reconstructions,,,N,paleoflood occurrence; lake sediments
## OES	societal event,sediment,,count,,paleolimnology; climate reconstructions,,,N,paleoflood occurrence; lake sediments
## MON	societal event,sediment,,count,,paleolimnology; climate reconstructions,,,N,paleoflood occurrence; lake sediments
## AMM	societal event,sediment,,count,,paleolimnology; climate reconstructions,,,N,paleoflood occurrence; lake sediments
## IFF	societal event,sediment,,count,,paleolimnology; climate reconstructions,,,N,paleoflood occurrence; lake sediments
## GLA	societal event,sediment,,count,,paleolimnology; climate reconstructions,,,N,paleoflood occurrence; lake sediments
## ALZ	societal event,sediment,,count,,paleolimnology; climate reconstructions,,,N,paleoflood occurrence; lake sediments
## CAD	societal event,sediment,,count,,paleolimnology; climate reconstructions,,,N,paleoflood occurrence; lake sediments
## THU	societal event,sediment,,count,,paleolimnology; climate reconstructions,,,N,paleoflood occurrence; lake sediments
## GAR	societal event,sediment,,count,,paleolimnology; climate reconstructions,,,N,paleoflood occurrence; lake sediments
## GRI	societal event,sediment,,count,,paleolimnology; climate reconstructions,,,N,paleoflood occurrence; lake sediments
## BAL	societal event,sediment,,count,,paleolimnology; climate reconstructions,,,N,paleoflood occurrence; lake sediments
## FAL	societal event,sediment,,count,,paleolimnology; climate reconstructions,,,N,paleoflood occurrence; lake sediments
## HIN	societal event,sediment,,count,,paleolimnology; climate reconstructions,,,N,paleoflood occurrence; lake sediments
## SCH	societal event,sediment,,count,,paleolimnology; climate reconstructions,,,N,paleoflood occurrence; lake sediments
## LAU	societal event,sediment,,count,,paleolimnology; climate reconstructions,,,N,paleoflood occurrence; lake sediments
## SEE	societal event,sediment,,count,,paleolimnology; climate reconstructions,,,N,paleoflood occurrence; lake sediments
## TRU	societal event,sediment,,count,,paleolimnology; climate reconstructions,,,N,paleoflood occurrence; lake sediments
## LED	societal event,sediment,,count,,paleolimnology; climate reconstructions,,,N,paleoflood occurrence; lake sediments
## BRA	societal event,sediment,,count,,paleolimnology; climate reconstructions,,,N,paleoflood occurrence; lake sediments
#------------------------
# Data:
# Data lines follow (have no #)
# To learn more about data columns: The Header values tie to the Collection IDs in the Records Used Metadata file
# Missing_Values: NA
Year	BLB	INF	LDB	ANT	BAR	FOR	ALO	SAV	OES	MON	AMM	IFF	GLA	ALZ	CAD	THU	GAR	GRI	BAL	FAE	HIN	SCH	LAU	SEE	TRU	LED	BRA
1276	NA	NA	0	0	0	NA	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1277	NA	NA	0	0	0	NA	0	0	NA	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1278	NA	NA	0	0	0	NA	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1279	NA	NA	0	0	0	NA	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1280	NA	NA	0	0	0	NA	0	0	NA	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
1281	NA	NA	0	0	0	NA	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1282	NA	NA	0	0	0	NA	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1283	NA	NA	0	0	0	NA	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1284	NA	NA	0	1	0	NA	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1285	NA	NA	0	0	0	NA	1	0	NA	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
1286	NA	NA	0	0	0	NA	0	0	NA	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1287	NA	NA	0	0	0	NA	0	0	NA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1288	NA	NA	0	0	0	NA	0	0	NA	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1289	NA	NA	0	0	0	NA	0	0	NA	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1290	NA	NA	0	0	1	NA	0	0	NA	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1291	NA	NA	0	1	0	NA	1	0	NA	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
1292	NA	NA	0	0	0	NA	1	0	NA	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1293	NA	NA	0	0	0	NA	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1294	NA	NA	0	0	0	NA	0	0	NA	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
1295	NA	NA	0	0	0	NA	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
1296	NA	NA	0	0	0	NA	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1297	NA	NA	0	0	0	NA	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1298	NA	NA	0	0	0	NA	0	0	NA	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1299	NA	NA	0	0	0	NA	0	0	NA	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1300	NA	NA	0	0	0	NA	0	0	NA	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1301	NA	NA	0	0	0	NA	NA	0	NA	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1302	NA	NA	0	0	0	NA	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1303	NA	NA	0	0	0	NA	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1304	NA	NA	0	0	0	NA	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1305	NA	NA	0	0	0	NA	NA	0	NA	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
1306	NA	NA	0	0	0	NA	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1307	NA	NA	0	0	0	NA	NA	0	NA	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1308	NA	NA	0	0	0	NA	NA	0	NA	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
1309	NA	NA	0	0	0	NA	NA	0	NA	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1310	NA	NA	0	0	0	NA	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1311	NA	NA	0	0	0	NA	NA	0	NA	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
1312	NA	NA	0	0	0	NA	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1313	NA	NA	0	0	0	NA	NA	0	NA	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
1314	NA	NA	0	0	0	NA	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1315	NA	NA	0	0	1	NA	NA	0	NA	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1316	NA	NA	0	0	1	NA	NA	0	NA	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1317	NA	NA	0	0	1	NA	NA	0	NA	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0
1318	NA	NA	0	0	0	NA	NA	0	NA	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1319	NA	NA	0	0	0	NA	NA	0	NA	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1320	NA	NA	0	0	0	NA	NA	0	NA	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1321	NA	NA	0	0	0	NA	NA	0	NA	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1322	NA	NA	0	0	0	NA	NA	0	NA	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1323	NA	NA	0	0	0	NA	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1324	NA	NA	0	0	0	NA	NA	0	NA	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0
1325	NA	NA	0	0	0	NA	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1326	NA	NA	0	0	0	NA	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1327	NA	NA	0	0	0	NA	NA	0	NA	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1328	NA	NA	0	0	0	NA	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1329	NA	NA	0	1	0	NA	NA	0	NA	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1330	NA	NA	0	0	0	NA	NA	0	NA	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1331	NA	NA	0	1	0	NA	NA	0	NA	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1332	NA	NA	0	1	0	NA	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1333	NA	NA	0	0	0	NA	NA	0	NA	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1334	NA	NA	0	0	0	NA	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1335	NA	NA	0	0	0	NA	NA	0	NA	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0
1336	NA	NA	0	0	0	NA	NA	0	NA	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1337	NA	NA	1	0	0	NA	NA	0	NA	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1338	NA	NA	0	0	0	NA	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1339	NA	NA	0	0	0	NA	NA	0	NA	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
1340	NA	NA	0	0	0	NA	NA	0	NA	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1341	NA	NA	0	0	0	NA	NA	0	NA	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
1342	NA	NA	0	0	0	NA	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
1343	NA	NA	0	0	0	NA	NA	0	NA	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1344	NA	NA	0	0	0	NA	NA	0	NA	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1345	NA	NA	0	0	0	NA	NA	0	NA	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1346	NA	NA	0	0	0	NA	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1347	NA	NA	0	0	0	NA	NA	0	NA	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
1348	NA	NA	0	0	0	NA	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1349	NA	NA	0	0	0	NA	NA	0	NA	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
1350	NA	NA	1	0	0	NA	NA	0	NA	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1351	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	0	0	0	NA	0	NA	0	NA	0	NA
1352	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	0	0	0	NA	0	NA	0	NA	0	NA
1353	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	0	1	1	NA	0	NA	0	NA	0	NA
1354	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	0	0	0	NA	0	NA	0	NA	0	NA
1355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	0	0	0	NA	0	NA	0	NA	0	NA
1356	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	0	0	0	NA	0	NA	0	NA	0	NA
1357	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	0	0	0	NA	0	NA	0	NA	0	NA
1358	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	0	0	0	NA	0	NA	0	NA	0	NA
1359	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	NA	NA	NA	NA	0	1	0	NA	0	NA	0	NA	0	NA
1360	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	0	0	0	NA	0	NA	0	NA	0	NA
1361	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	0	1	0	NA	0	NA	0	NA	0	NA
1362	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	0	0	0	NA	0	NA	0	NA	0	NA
1363	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	0	0	0	NA	0	NA	0	NA	0	NA
1364	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	0	0	0	NA	0	NA	0	NA	0	NA
1365	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	0	0	0	NA	0	NA	0	NA	0	NA
1366	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	0	0	0	NA	0	NA	0	NA	0	NA
1367	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	0	0	0	NA	0	NA	0	NA	1	NA
1368	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	0	0	0	NA	0	NA	0	NA	0	NA
1369	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	0	1	0	NA	0	NA	0	NA	0	NA
1370	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	0	0	0	NA	0	NA	0	NA	0	NA
1371	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	0	0	0	NA	0	NA	0	NA	0	NA
1372	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	0	0	0	NA	0	NA	0	NA	0	NA
1373	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	0	0	0	NA	0	NA	0	NA	0	NA
1374	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	0	0	0	NA	0	NA	0	NA	0	NA
1375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	0	0	0	NA	0	NA	0	NA	0	NA
1376	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	0	0	0	NA	0	NA	0	NA	0	NA
1377	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	0	0	0	NA	0	NA	0	NA	0	NA
1378	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	0	0	0	NA	0	NA	0	NA	0	NA
1379	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	0	0	0	NA	0	NA	0	NA	0	NA
1380	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	0	0	0	NA	0	NA	0	NA	0	NA
1381	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	0	0	0	NA	0	NA	0	NA	0	NA
1382	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	0	0	0	NA	0	NA	0	NA	0	NA
1383	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	0	0	0	NA	0	NA	0	NA	0	NA
1384	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	0	0	0	NA	0	NA	0	NA	0	NA
1385	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	0	0	0	NA	0	NA	0	NA	0	NA
1386	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	NA	NA	NA	NA	0	0	0	NA	0	NA	0	NA	0	NA
1387	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	0	1	1	NA	0	NA	0	NA	0	NA
1388	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	0	0	0	NA	0	NA	0	NA	0	NA
1389	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	0	0	0	NA	0	NA	0	NA	0	NA
1390	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	0	0	0	NA	0	NA	0	NA	0	NA
1391	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	0	0	0	NA	0	NA	0	NA	0	NA
1392	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	0	0	0	NA	0	NA	0	NA	0	NA
1393	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	0	0	0	NA	0	NA	0	NA	0	NA
1394	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	0	0	0	NA	0	NA	0	NA	0	NA
1395	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	0	0	0	NA	0	NA	0	NA	0	NA
1396	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	0	0	0	NA	0	NA	0	NA	0	NA
1397	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	0	0	0	NA	0	NA	0	NA	0	NA
1398	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	2	NA	NA	NA	NA	0	0	0	NA	1	NA	0	NA	0	NA
1399	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	0	0	0	NA	0	NA	0	NA	0	NA
1400	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	0	0	0	NA	0	NA	0	NA	0	NA
1401	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	0	0	0	NA	0	NA	0	NA	0	NA
1402	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	0	0	0	NA	0	NA	0	NA	0	NA
1403	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	0	0	0	NA	0	NA	0	NA	0	NA
1404	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	0	0	0	NA	0	NA	0	NA	0	NA
1405	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	0	0	0	NA	0	NA	0	NA	0	NA
1406	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	0	0	0	NA	0	NA	0	NA	0	NA
1407	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	0	0	0	NA	0	NA	0	NA	0	NA
1408	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	0	0	0	NA	0	NA	0	NA	0	NA
1409	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	0	0	0	NA	0	NA	0	NA	0	NA
1410	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	0	0	1	NA	0	NA	0	NA	0	NA
1411	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	0	0	0	NA	0	NA	0	NA	0	NA
1412	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	0	0	0	NA	0	NA	0	NA	0	NA
1413	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	0	0	0	NA	0	NA	0	NA	0	NA
1414	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	0	0	0	NA	0	NA	0	NA	0	NA
1415	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	0	0	0	NA	0	NA	0	NA	0	NA
1416	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	1	0	0	NA	0	NA	0	NA	0	NA
1417	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	0	0	0	NA	0	NA	0	NA	0	NA
1418	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	0	0	0	NA	0	NA	0	NA	0	NA
1419	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	0	0	1	NA	0	NA	0	NA	0	NA
1420	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	0	0	0	NA	0	NA	0	NA	0	NA
1421	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	0	0	0	NA	0	NA	0	NA	0	NA
1422	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	0	0	0	NA	0	NA	0	NA	0	NA
1423	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	0	0	0	NA	0	NA	0	NA	0	NA
1424	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	0	1	0	NA	0	NA	0	NA	0	NA
1425	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	0	0	0	NA	0	NA	0	NA	0	NA
1426	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	0	0	0	NA	0	NA	0	NA	0	NA
1427	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	0	0	0	NA	0	NA	0	NA	0	NA
